,B2,B3,B4,B5,B6,B7,B8,id
2026,0.9844415783882141,0.9881468415260315,0.9903687834739685,0.9914717078208923,0.9947842359542847,0.9966483116149902,0.9943853616714478,ROI_2028/20190724T052659_20190724T053718_T43RDH
2027,0.913926899433136,0.9398468136787415,0.9351884722709656,0.9572601914405823,0.9724522829055786,0.968305766582489,0.9673758745193481,ROI_2028/20200303T053729_20200303T054554_T43RDH
2028,0.9997718334197998,0.9999282360076904,0.9999753832817078,0.9999951720237732,0.9999973177909851,0.9999979734420776,0.999997079372406,ROI_2028/20200315T052641_20200315T053521_T43RDH
2029,0.9867745637893677,0.9907130599021912,0.9927665591239929,0.9930151104927063,0.9961586594581604,0.9976341724395752,0.9964120984077454,ROI_2028/20200728T052649_20200728T053303_T43RDH
2030,0.9985414147377014,0.9990071058273315,0.9993809461593628,0.9990751147270203,0.9993522763252258,0.999523401260376,0.9994191527366638,ROI_2037/20190125T044051_20190125T044051_T46RBS
2031,0.989015519618988,0.9966409206390381,0.9979680180549622,0.9965218305587769,0.9977274537086487,0.9982003569602966,0.9981367588043213,ROI_2037/20190306T043701_20190306T044716_T46RBS
2032,0.998971700668335,0.999233603477478,0.999319314956665,0.9989384412765503,0.9992462396621704,0.9993934631347656,0.9991927146911621,ROI_2037/20190724T043711_20190724T044444_T46RBS
2033,0.9833745956420898,0.9895179867744446,0.9932878017425537,0.9923810362815857,0.9932170510292053,0.9943680167198181,0.9941287040710449,ROI_2037/20190823T043701_20190823T043739_T46RBS
2034,0.9671955704689026,0.9672104120254517,0.956352949142456,0.9581717252731323,0.9618966579437256,0.9552691578865051,0.9595856666564941,ROI_2037/20191221T044211_20191221T044717_T46RBS
2035,0.9757930040359497,0.9901936054229736,0.9910849332809448,0.9880807399749756,0.9910828471183777,0.9914690256118774,0.9926217198371887,ROI_2199/20181207T105421_20181207T105427_T31TDM
2036,,,,,,,,ROI_2199/20190121T105349_20190121T105535_T31TDM
2037,0.9976430535316467,0.998727023601532,0.9986553192138672,0.999110221862793,0.9995306134223938,0.9995722770690918,0.9995003342628479,ROI_2199/20191117T105229_20191117T105529_T31TDM
2038,0.9472546577453613,0.9691362380981445,0.9792324304580688,0.9843845367431641,0.9913544654846191,0.993492066860199,0.9916818737983704,ROI_2199/20200331T105021_20200331T105124_T31TDM
2039,0.9949305653572083,0.9949909448623657,0.9962950348854065,0.9948792457580566,0.9972620606422424,0.9983227849006653,0.9973577857017517,ROI_2199/20200629T105031_20200629T105217_T31TDM
